url,naming,img,specs,price,class
https://market.yandex.ru/product--hori-smennye-nakladki-legend-of-zelda-edition-dlia-konsoli-nintendo-switch-nsw-092u/675185009?nid=34948870&show-uid=16540704576457209869816081&context=search&sku=100644294056&cpc=ZfGViVjFHiuu_fTHSaVglN2Xsp8bTa8SS-c5LZK854C94acUXL1QHAoonQgCuT8mLod1NZKXxZ4ClUlR7rEyMAdCjA-rhEcGYHdaZ6s3m6EhEJAi7AGI7GHaPz6cT4TnqG5vmAjEp187RzHHMo116fC-yMPYKBE_wASd6rYtbDX6uFJXc3mXMQ%2C%2C&do-waremd5=gFWdj9dNMT15pwOcm58JIw,HORI Сменные накладки Legend of Zelda Edition для консоли Nintendo Switch (NSW-092U) серый/синий/желтый/черный,[],"[{'тип': ' сменные накладки'}, {'назначение': ' для консолей'}, {'совместимая консоль': ' Nintendo Switch'}, {'материал': ' силикон'}]",1 090,Аксессуары для консолей
https://market.yandex.ru/product--podstavka-cable-guy-call-of-duty-ghost-warzone-cgcrbo400372/1657875232?nid=34948870&show-uid=16540704576457209869816082&context=search&sku=101575244461&cpc=uVCTf802bZmPsWHzSSi3sH54OS3rPjZEegMPIMntKyj1K_mJ1sjYPmlqSaKKSLecrxsxn5W6xwC7E5P8iPMVwNXcxNiRIyhkwdFihL0p_KHcG_xSN4RBrCgLuOz5vLQlis_ikhXQKN7LXo3Ff1RGJGIl8xx77L1hHT0MXxYKu5U6qdFuabLdxw%2C%2C&do-waremd5=zr6ETj-tH5z4FNhYi28dIw,Подставка Cable guy: Call of Duty: Ghost Warzone CGCRBO400372,[],[],1 750,Аксессуары для консолей
https://market.yandex.ru/product--honson-smennye-nakladki-extension-trigger-2-v-1-dlia-geimpada-sony-dualshock-4/675367485?nid=34948870&show-uid=16540704576457209869816083&context=search&sku=100976372138&cpc=gC3POds8kWeGqELe7RNhsqBSbbqtVYoPpdpyXtE0gxqzJTeEkw2woLKt__vW_uFncToIjQIec68uKctg5ZcS9qRqxGqw-jrUJOrTb_UP-UKJ8SAg_RqMYI_33EQ0l04O598d-DZuz1pZVBooo-WthGJfdA2-G019q0B-Gg2b8DHlJ6riof8ZQA%2C%2C&do-waremd5=--Tfp0TKmnmwp-WeHRTyug,Honson Сменные накладки Extension Trigger 2 в 1 для геймпада Sony Dualshock 4 оранжевый,[],"[{'тип': ' сменные накладки'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' PlayStation 4, PlayStation 4 Slim, PlayStation 4 Pro'}]",432,Аксессуары для консолей
https://market.yandex.ru/product--mikiman-zashchitnyi-chekhol-carry-bag-dlia-nintendo-switch-lite-mk-sl201/675470088?nid=34948870&show-uid=16540704576457209869816084&context=search&sku=100977290836&cpc=IMk2906Tp3GG1y-47a3ji_ng3kOvul-JRkewdcvS2LhPBRTR8wio_0KYEP-BukwJnY9Okht3gqDfEVF1iu_BlIqs8QdeX0n6uXjJ2uPDEFMdTTzcxY8s_PlzgpDmB4Oo8eYo8-t8AzTxqUfkm9cxOhm49l0Af7lpUNNdGs9s1G511sSlK9W1PQ%2C%2C&do-waremd5=djZVLq5H4wqCYGFoFbWWxQ,Mikiman Защитный чехол Carry Bag для Nintendo Switch Lite (MK-SL201) бирюзовый,[],"[{'тип': ' чехол/футляр'}, {'назначение': ' для консолей'}, {'совместимая консоль': ' Nintendo Switch Lite'}]",1 080,Аксессуары для консолей
https://market.yandex.ru/product--dobe-zariadnaia-stantsiia-x-dual-charging-station-na-dva-geimpada-dlia-xbox-one-s-tyx-532s/675345186?nid=34948870&show-uid=16540704576457209869816085&context=search&sku=100976354018&cpc=y4cB58twag9GgTM49L4IHYowSZ0o2hftCWIrT3MEho_jM_2z_DpS-19XagtiEUG8IOD_XKc2a3FDwDxL0ms_l7_qLHkuZ9nPOl1WLRiLqrW7VdL7zg_DGMZbSZ-A6gB8txrBDFXA0Knme7Ts0zxsM729_-th-mJZ5E6bbq5vo9KFteNQNPkfnQ%2C%2C&do-waremd5=qTqoQbODscQOiyZME4YWpg,Dobe Зарядная станция X Dual Charging Station на два геймпада для Xbox One S (TYX-532S) белый,[],"[{'тип': ' зарядное устройство'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' Xbox ONE, Xbox One S'}]",1 339,Аксессуары для консолей
https://market.yandex.ru/product--orb-vertikalnaia-podstavka-dlia-sony-playstation-4/835947402?nid=34948870&show-uid=16540704576457209869816086&context=search&sku=101186149812&cpc=UjWkNk8ZXRss3BOTwpRnqpkU_9xhb_qKOZ2poN3rpzU5kV5sXjvmJMe74_SzINTnDfDG9RCf2kTKjh3N18t5l-lTyduETexIfwdaGWQqnh0pVHqH4dTv0GYo7XSntK7hnttfIVYwlDtaNGuXTtV2GSVDySKmBR26CXb8F81kpXOegM3TSjKOKg%2C%2C&do-waremd5=bXIYEqGY9HlmmVMIrPjR4g,ORB Вертикальная подставка для Sony PlayStation 4 черный,[],"[{'тип': ' подставка'}, {'назначение': ' для консолей'}, {'совместимая консоль': ' PlayStation 4'}, {'материал': ' пластик'}]",990,Аксессуары для консолей
https://market.yandex.ru/product--rainbo-smennye-nakladki-headshot-victory-dlia-geimpada-sony-dualshock-4/675325592?nid=34948870&show-uid=16540704576457209869816087&context=search&sku=100976094576&cpc=ZCGUzp5gTDmK396CMGajd1JVKNcRb0Gw9CLCWofc1lxSsO4uqQ1X4SW-TTqL-25hD8QLsX5nUYG2nk2Oz022RzKQzHDQmtHhEEka1u0uKCIRq-rbnTzD-d2eh9fXqUjPZ6kqai9cvOoyUoLE2rCUjWgXnvBuaZ_BraixCqc1tW8Zdbx9cpR5Zg%2C%2C&do-waremd5=NABXwEmjb-UcwZMtapKdXQ,RAINBO Сменные накладки Headshot (Victory) для геймпада Sony Dualshock 4 черный/красный,[],"[{'тип': ' сменные накладки'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' PlayStation 4, PlayStation 4 Slim, PlayStation 4 Pro'}]",864,Аксессуары для консолей
https://market.yandex.ru/product--dobe-zariadnaia-dok-stantsiia-dlia-2-x-geimpadov-dlia-dualsense-ps5-tp5-0521/957908010?nid=34948870&show-uid=16540704576457209869816088&context=search&sku=101318625765&cpc=5DRPx4KjNiAmYtzfUCIZ74cbM0CGDSuKTVpwsVvQK9x0Gl8uXJR7WhWR1qMjPmFfv8EUomljUHoPVYZRlYR_rV-TJZTgj3Y7PF6T4-hRCen-tIUtg-_0TwOOydMb-bhP9XaVKRFOt3iUTuQQzfmGavcZ2J4E8K7UZD74CX19SGvOAo9PBomnYw%2C%2C&do-waremd5=_ujBc1F308TvvXbCPlmO9A,"Dobe Зарядная док-станция для 2-x геймпадов для DualSense (PS5) TP5-0521 белый, черный",[],"[{'тип': ' зарядное устройство'}, {'назначение': ' для консолей'}, {'совместимая консоль': ' PlayStation 5'}, {'материал': ' пластик'}]",2 717,Аксессуары для консолей
https://market.yandex.ru/product--artplays-smennye-nakladki-thumb-grips-4-sht-dlia-geimpada-sony-dualshock-4/675352415?nid=34948870&show-uid=16540704576457209869816089&context=search&sku=100976352381&cpc=peBFLA2BZiYtKeE1WjxRUWWWU9XeUThbIoWBrqTZ3RVmBlvQPQMOAJEANtxLSMrGoqNO4Qa6jaNKsLAE_nRtiwWhWaX7HoJPToKINXxJhH48iC0uR7SCdyCKTIHYH301FyuaOO5SxPPjof3OxM2SOOG_zmD3T6O-U5PxV0HH4cPx8ArgW6YNRw%2C%2C&do-waremd5=vlVV2fK4xVQzOUvjHC_5Jw,Artplays Сменные накладки Thumb Grips 4 шт. для геймпада Sony Dualshock 4 синий,[],"[{'тип': ' сменные накладки'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' PlayStation 4, PlayStation 4 Slim, PlayStation 4 Pro'}]",349,Аксессуары для консолей
https://market.yandex.ru/product--hori-keis-dlia-khraneniia-12-igrovykh-kart-yoshi-dlia-konsoli-nintendo-switch-nintendo-switch-lite/675109007?nid=34948870&show-uid=16540704576457209869816090&context=search&sku=100972764750&cpc=BCZCsi2lgEcUnEsu_q9FfFF2wIgdtMWeepa_8el1yQztkzgnAU6RJlCbxHKW12WQN3bHByHoDQ-FdpDPna0W7otsgqF-2EFBobvPVnIEPBolzS7EWHtLzoW-sfHYNX7_Ck7Y_kH9A-FXhr1yUXdlj22MMeBnSkDA-zzckYCdPwOuRczAnBiDdg%2C%2C&do-waremd5=3y_dNQL183mhgNqFOIMcMA,HORI Кейс для хранения 12 игровых карт Yoshi для консоли Nintendo Switch/Nintendo Switch Lite зелeный,[],"[{'тип': ' чехол/футляр'}, {'назначение': ' для картриджей'}, {'совместимая консоль': ' Nintendo Switch, Nintendo Switch Lite'}]",1 123,Аксессуары для консолей
https://market.yandex.ru/product--aksessuar-ps4-nakladki-na-stiki-dlia-besprovodnogo-kontrollera-sony-dualshock-4-sniper-colors/927778395?nid=34948870&show-uid=16540704576457209869816092&context=search&sku=100917147149&cpc=nDh0ZFP_WFxzgQOtUlG9QhtXOQt-LQxfufkuPbfqzN5eTRv2aYzMZNvyix94bDgiRzYyL7vUOG8R3nrq397pCzDfH5Nm-3q1W9JDx_ZfFza55axwe8oqVndNOZ38G8SE3t1kEV57DSkIA6qDmdPIGssTGDdJz9wQ7Nruc1gsqpyqrrVFvJyn4g%2C%2C&do-waremd5=Hi8pztkwV5zGm9YhwZdIIg,"Аксессуар: PS4: Накладки на стики для беспроводного контроллера SONY DUALSHOCK 4 ""Sniper Colors""",[],"[{'цвет товара': ' желтый, красный'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' PlayStation 4'}]",624,Аксессуары для консолей
https://market.yandex.ru/product--dobe-zashchitnyi-chekhol-storage-case-dlia-konsoli-nintendo-switch-lite-tns-19091/675517432?nid=34948870&show-uid=16540704576457209869816093&context=search&sku=100977676973&cpc=LpC9qJsqr0SlOVIxrRsTG5vNnPTAHXtd__g4KTLyS2X_u4LkzpLrYzrR3WuEn84wpGkZ-6k5owdsAjBCdJHpUilafSUnaOCM_CLs_nu70bg1jYqFny4imRhWKtKOKeD3kJjpQfAW9VkYDnUvWdNLxYI7hoBxRve4WKUwToe5a8n1sOt36pHG-A%2C%2C&do-waremd5=-4P850nNPjHSeWM_JNkjFg,Dobe Защитный чехол Storage Case для консоли Nintendo Switch Lite (TNS-19091) черный/красный,[],"[{'тип': ' чехол/футляр'}, {'назначение': ' для консолей'}, {'совместимая консоль': ' Nintendo Switch Lite'}]",1 209,Аксессуары для консолей
https://market.yandex.ru/product--seagate-game-drive-vneshnii-zhestkii-disk-dlia-ps4-mstiteli-marvel-2tb/1736161901?nid=34948870&show-uid=16540704576457209869816094&context=search&sku=101646078836&cpc=iki7lx9MjJ2JdcoA0Mjg818TfbUwPqX-I4Jq4bGa4eDyZCicBVR6evdulAt0i1J2g1VFqIgqlowfmgfDdb7MjO8_uUsL8PEYmhg-szs85sNYInf4gnGhLoQfosL5Hbv6KtD5Ftq-pr4JF1JHKI2vzpoV4OYy9b7Z9Wrm0cow7nRf-CkSs-5pMB1zNZP4Rcev&do-waremd5=08rO4TWJCz_z9jr-Kx5eWg,"Seagate Game Drive внешний жесткий диск для PS4, Мстители Marvel, 2ТБ captain america",[],"[{'тип': ' жесткий диск'}, {'назначение': ' для консолей'}, {'совместимая консоль': ' PlayStation 4, PlayStation 4 Pro'}, {'материал': ' металл'}]",7 519,Аксессуары для консолей
https://market.yandex.ru/product--artplays-smennye-nakladki-thumb-grips-2-sht-dlia-geimpada-sony-dualshock-4/675349637?nid=34948870&show-uid=16540704576457209869816095&context=search&sku=100976356511&cpc=iQXQofgnyzPuCajYS__2DhQdPaoAIBfgFDyUOlrtiBFX1k9rjci3eMNTRoguKEYe4eguldQIMFV16Way838KzQJ53Y2e7o-HxTNccwynC7fnR2X6qD6GOt2-pDye-bsfIODBbbYNS6FeQ74T_hLwOp2lAE46LdgXBOuHWLwNpH28G8wbSIfiQw%2C%2C&do-waremd5=ftNo4x3LGZsOBzxNRc3QRQ,Artplays Сменные накладки Thumb Grips 2 шт. для геймпада Sony Dualshock 4 черный,[],"[{'тип': ' сменные накладки'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' PlayStation 4, PlayStation 4 Slim, PlayStation 4 Pro'}]",199,Аксессуары для консолей
https://market.yandex.ru/product--podstavka-dlia-vertikalnoi-ustanovki-konsoli-okhlazhdenie-zariadnaia-stantsiia-dlia-2-kh-geimpadov-artplays-cooling-station-ps5/1433212259?nid=34948870&show-uid=16540704576457209869816096&context=search&sku=101441299360&cpc=DRfRQ9iwOyXc3p_p6o-zCZWZFTSb0r2N1q8vk2FTh034J3kIYJXvNb_QZCO784yocp5VQSPIMbglMgGoUUm_r6ck2JXfIPHUJpoNIbBGKAYguygn0IWwXU3c3pkrzjdx-2AJjY_9UlIaFXw24Udn68Bb-A9x2IlawVvMjGF6LsNKTbqvDbGmeQ%2C%2C&do-waremd5=ReF2o7Z7F0CK6qh3fJgdpw,Подставка для вертикальной установки консоли + охлаждение + зарядная станция для 2-х геймпадов Artplays Cooling Station (PS5),[],[],1 490,Аксессуары для консолей
https://market.yandex.ru/product--rainbo-smennye-nakladki-headshot-sekira-dlia-geimpada-sony-dualshock-4/675326722?nid=34948870&show-uid=16540704706032842752516098&context=search&sku=100976096140&cpc=9JUwLsz4lXULDvL5OdrRiqGkW9a4mAzyyTcr79ZtBs8oWUl6Pdltmal_0h37fdJeU2Ug3C_qtKb6-OyMEm-S1Zh9W95LtMU1hEawfFn5Dy_DAItU2HFOkVC0nTkEGxmsM4CwOZt50warYpzENGy-PELLr8omj6nPwK5OgsQ01N5l6DtiBsHARA%2C%2C&do-waremd5=MrXAbsUPjTZ9sTmAI1TgGA,RAINBO Сменные накладки Headshot (Секира) для геймпада Sony Dualshock 4 белый/черный,[],"[{'тип': ' сменные накладки'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' PlayStation 4, PlayStation 4 Slim, PlayStation 4 Pro'}]",858,Аксессуары для консолей
https://market.yandex.ru/product--ipega-sumka-portable-tracel-storage-bag-dlia-konsoli-nintendo-switch-i-aksessuarov-pg-9179/675655374?nid=34948870&show-uid=16540704706032842752516099&context=search&sku=100978420802&cpc=hQZ1BOgwu6k7hzacolFvddZhmPapxTaJLTbamFiMavsXrjLmegPZA6CUlqgpiY60q3jm32Ya5RYHklpBxyWBHKho1XmakgHed7NhlKBLK_VuX0lBmwKcUlLkwmGJNIcC9QCS2nl-xlGvvC2jsJcMXv1H2YN6RS0bFmA2BWf73y7sPrZQKHbBKQ%2C%2C&do-waremd5=PnLRQreVeqBtUxVkHcEcrA,IPEGA Сумка Portable Tracel Storage Bag для консоли Nintendo Switch и аксессуаров (PG-9179) черный,[],"[{'тип': ' сумка'}, {'назначение': ' для консолей'}, {'совместимая консоль': ' Nintendo Switch'}]",2 311,Аксессуары для консолей
https://market.yandex.ru/product--dobe-komplekt-aksessuarov-hunter-kit-dlia-konsoli-nintendo-switch-tns-860/675349295?nid=34948870&show-uid=16540704706032842752516100&context=search&sku=100976350988&cpc=QQSsjED08Bf_FxUZAjE-tpHcnowDsiw4fkgl2Z5EtUGyhjLftyc1nXw0urF_AClBz-XTdMIKubeSrLbuuObpp1SmWPhObXecekjBX4tiP6fZFy_9LrHVGBdY1_3eQsKelydHpSuoblZDTDfv-iHXDeRy8nqakkMUVy3TfLyfi0CusL3ZmtPHTA%2C%2C&do-waremd5=L3l209XDtN4NmTvik3zKEw,Dobe Комплект аксессуаров Hunter Kit для консоли Nintendo Switch (TNS-860) черный,[],"[{'тип': ' чехол/футляр, зарядное устройство, подставка'}, {'назначение': ' для консолей'}, {'совместимая консоль': ' Nintendo Switch'}]",1 114,Аксессуары для консолей
https://market.yandex.ru/product--podstavka-cable-guy-sonic-knuckles-cgcrsg300167/934259227?nid=34948870&show-uid=16540704706032842752516101&context=search&sku=101294109930&cpc=DLNLLDpwf9BqjADCIgsWmTU4K5dHRP8hGX6diOh_vX4NtyMEmygVcOxPa2Qp3rUIc7ZdXrD398LTGoHtkx2GOqxJrVoFhvMeUOfyrXzTnwsEeLZZFl0ZHPP9zfmhdxebkCJQWYWOkX0_UcWmE2KA6JrMyheP8BI7eXo3qXgPrt_wwYG1jtA71Q%2C%2C&do-waremd5=YAQITIbdwffry-Y0BRBIwA,Подставка Cable guy: Sonic: Knuckles CGCRSG300167,[],[],2 190,Аксессуары для консолей
https://market.yandex.ru/product--ctend-podstavka-dobe-dlia-sony-dualsense-tp5-0537b-belyi-kabel-usb-type-c/1450807593?nid=34948870&show-uid=16540704706032842752516102&context=search&sku=101465013887&cpc=hTRIfy4w-PueQ04BJpRyNJChwUT1v-JD-r-66CRcDkGZKwfd6qMCRZpBh5bJsRsEVap5jylXVBBgvVhUXClNCSMw8Tkm82cuwso6-ASF3U-TckCAiHFufxBWDMhBqyk9JB7Ivj2Xv1CwuV1i6aQNdEPii7uk9vaMgSCfI3gf7rDZRZnQO-xkJQ%2C%2C&do-waremd5=bHuFeAUex4IMMVJqVcSPuQ,Cтенд (подставка) DOBE для Sony DualSense TP5-0537B (белый) + кабель USB Type-C,[],[],1 247,Аксессуары для консолей
https://market.yandex.ru/product--dobe-zariadnaia-stantsiia-dlia-geimpadov-sony-dualshock-4-tp4-002/675345163?nid=34948870&show-uid=16540704706032842752516103&context=search&sku=100976490497&cpc=9JUwLsz4lXUsq7-tj-dOwTWk75uJH1pXeQ66YFhYCgDYK2r97Ghz_ElrpzYlW1pLo5TKRTs9FTn7kzGPVy8gz5QOQ-EoMXXvIWEpVVei2DGIyPoQX5Eu-LTS1MJzpHF-qb76eW35E7_bEuKslMbZ4D5TVpgyy1VmpXBEbQ4Q1e5-nZAgjskXQg%2C%2C&do-waremd5=cWeDEtAkN9-2IdPxFyYGug,Dobe Зарядная станция для геймпадов Sony Dualshock 4 (TP4-002) черный,[],"[{'тип': ' зарядное устройство'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' PlayStation 4, PlayStation 4 Slim, PlayStation 4 Pro'}, {'материал': ' пластик'}]",858,Аксессуары для консолей
https://market.yandex.ru/product--gidrogelevaia-zashchitnaia-plenka-dlia-displeia-igrovoi-pristavki-nintendo-switch/1741785689?nid=34948870&show-uid=16540704706032842752516104&context=search&sku=101675258012&cpc=5S580D0HL7hS-OudWfEZLwzvDWrwMGbU8LKlqsNGtunjyYDH-E9T6ZSAvmo625jCWJ3HZL9bEY5b5j1YULRkQKugrYwShG2TDnxrUV9IKcFfq7dh6wvA5K4_CmAnXVtsevtmeagPCMyB0gaNWX_3GOCKFdUgRixMaJq5p5ItbNVfRt-_99ndBQ%2C%2C&do-waremd5=5nlcjzSS543TRkzIqVLsqw,Гидрогелевая защитная пленка для дисплея игровой приставки Nintendo Switch,[],"[{'цвет товара': ' бесцветный'}, {'тип': ' пленка для экрана'}, {'назначение': ' игровой приставки'}, {'совместимая консоль': ' Nintendo Switch'}, {'материал': ' Гидрогелевая пленка'}]",280,Аксессуары для консолей
https://market.yandex.ru/product--iplay-zariadnaia-stantsiia-dlia-dvukh-geimpadov-sony-dualshock-4-i-dvukh-kontrollerov-sony-ps-move-hbp-118/675711635?nid=34948870&show-uid=16540704706032842752516105&context=search&sku=100978942547&cpc=2JA3ahu7cA0GtFcU6BBaop1W-CxGeGu82xILLd9IBCLms5Mgr1LJ43ZJyBErWekMa6OZ1LZqUrJx0HTQF5as_nZ4ZTJydhfqKB9xdJyDfgfdovN03A7eHP_DGNTyL816OiDFZhrtu2ZZWA-GrRT8gv5G5vzCa6Ejp7Pwequgin5GoToj__DRjw%2C%2C&do-waremd5=cY5Hst7FLPMF_L8P-gNdTg,IPlay Зарядная станция для двух геймпадов Sony Dualshock 4 и двух контроллеров Sony PS Move (HBP-118) черный,[],"[{'тип': ' зарядное устройство'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' PlayStation 4, PlayStation 4 Slim…'}, {'материал': ' пластик'}]",1 560,Аксессуары для консолей
https://market.yandex.ru/product--rainbo-smennye-nakladki-headshot-diablo-dlia-geimpada-sony-dualshock-4/675326803?nid=34948870&show-uid=16540704706032842752516106&context=search&sku=100976337950&cpc=9JUwLsz4lXWbUCeX5oFUoGF4xsfzhOLsBJi0eszX94M3DXN9WcWvwO-6ZUYHBgl0AadkfnOTP5KQ5IAmcVu-uXTudFcQ8D_zAa-JZhuGwtkaZOifjJYc-9SdflLFRotxrPnJb-YnXg5MD-XXYQ0HF0ZGU-ysiG_jLvPflYC_ezVx2Z-QbHJ9GA%2C%2C&do-waremd5=eM7qLA7UAk_n73kleMIYyA,RAINBO Сменные накладки Headshot (Diablo) для геймпада Sony Dualshock 4 черный/красный,[],"[{'тип': ' сменные накладки'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' PlayStation 4, PlayStation 4 Slim, PlayStation 4 Pro'}]",864,Аксессуары для консолей
https://market.yandex.ru/product--zariadnaia-stantsiia-artplays-magnetic-led-dlia-dvukh-geimpadov-dualsense-ps5-s-podsvetkoi/1424049560?nid=34948870&show-uid=16540704706032842752516107&context=search&sku=101429591942&cpc=yBI-dLNi_Wexszq6X8KMHlbWNZ3swR7TAEAwg-2-lxwQKXshFs-AEgdECW2X2B3cW3--4h7r-EKFdeSRdJqiLzKJmyJuaVi_UiucCEVZd6w84xLdzHYHGUOa9UFHR7qfB-3H0sNkSmxb_IMBJ_IeFqfF6xHHdAg6LoRGS_2xmStLtbwYHP-KXQ%2C%2C&do-waremd5=raTBnNy15xK08aaq9Cei7Q,Зарядная станция Artplays Magnetic LED для двух геймпадов DualSense (PS5) с подсветкой,[],"[{'тип': ' док-станция'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' PlayStation 5'}, {'материал': ' пластик'}]",1 345,Аксессуары для консолей
https://market.yandex.ru/product--dobe-sistema-okhlazhdeniia-dlia-playstation-4-slim-tp4-819/675383269?nid=34948870&show-uid=16540704706032842752516108&context=search&sku=100976519258&cpc=X69va9k0AyrP4fmp80SgVUa1H-6RXdldDVq2qwpBDd7KP2bXhdMhwoDXxC7nLL9pe6WsH8aV_dGSVDdnLBh-OhBIcij2HO28y7QuTLo4hD_Djh-Gm4Hlw83RsBJva8f9Pb-853uNTp9O5s0AyBa5sXB7GGrr9tm9kHXya3f2D3hyXcHn-mwPwg%2C%2C&do-waremd5=lMPfMZcKNQbgHDDSJ6tu9A,Dobe Система охлаждения для PlayStation 4 Slim (TP4-819) черный,[],"[{'тип': ' система охлаждения'}, {'назначение': ' для консолей'}, {'совместимая консоль': ' PlayStation 4 Slim'}]",1 413,Аксессуары для консолей
https://market.yandex.ru/product--rainbo-smennye-nakladki-headshot-futbol-dlia-geimpada-sony-dualshock-4/675325628?nid=34948870&show-uid=16540704706032842752516109&context=search&sku=100976338829&cpc=9JUwLsz4lXWNglVev50nnpXA3vsotzaBdORg1D_lavQuZfh-FaceQcMTai4YKEgDYNboIBcqPTOwxS_mPdnTYtEP9RFINh2qQdIOPYROxj02_mG4CHC5Gq2I7uq13OMzY07LA3C27ZS4QX3k5QhTzt8VAixT-JtEEjHiB63MoUXyXqjkcEq8VQ%2C%2C&do-waremd5=r1uWtAXIbMRKzbiDqldX1g,RAINBO Сменные накладки Headshot (Футбол) для геймпада Sony Dualshock 4 желтый/красный,[],"[{'тип': ' сменные накладки'}, {'назначение': ' для контроллеров'}, {'совместимая консоль': ' PlayStation 4, PlayStation 4 Slim, PlayStation 4 Pro'}]",858,Аксессуары для консолей
https://market.yandex.ru/product--silikonovyi-chekhol-dlia-geimpada-playstation-dualsense-dobe-tp5-0512-blue-sinii-ps5/1449680533?nid=34948870&show-uid=16540704706032842752516110&context=search&sku=101462916078&cpc=ruJY_HyyQN6OUeJf2VL8k5GJK58TLFqnmY-ir-RBlrakmO650YSds96EWubOkPbalxmoqn4kCr4-x-mZF_qe1hPErfN4kZB13BKPLvLNDoim2pTtnjNGDFYWOXM_DpZxbjdBHeej7oQ8GhKksW3d6x8DUx7LUc9H1bMXz6VwJCAWQOohKFjDFw%2C%2C&do-waremd5=SwR4ApzdhUmqaoNAuLxqWA,Силиконовый чехол для геймпада Playstation DualSense DOBE (TP5-0512) Blue (Синий) (PS5),[],"[{'цвет товара': ' синий'}, {'тип': ' чехол/футляр'}]",635,Аксессуары для консолей
https://market.yandex.ru/product--plenka-zashchitnaia-mocoll-dlia-displeia-igrovoi-pristavki-nintendo-switch-gliantsevaia/904022055?nid=34948870&show-uid=16540704706032842752516112&context=search&sku=101263854013&cpc=3dP2Hhg1OT8aqu73ypNo_b38IJ8Y3O50L-lYUemMu4nnsG81uc0pS_5Q1lMQWUhhI32ophME2ckG1CA-oIr8ocOBbvORNSeCsyF1A8QZwvzbC7cKchyMh1RR4beYg9toAnstHA5tURCcw4sAAHL6AFktk95B0t_AzetGpOJZ2TqDqJe1GzxzpQ%2C%2C&do-waremd5=XDje39e7TzEs-BF3BwqOnw,Пленка защитная MOCOLL для дисплея игровой приставки Nintendo Switch глянцевая,[],[],523,Аксессуары для консолей
https://market.yandex.ru/product--chekhol-tomtoc-slim-case-dlia-nintendo-switch-tsvet-rozovyi-a05-001p/1753799120?nid=34948870&show-uid=16540704706032842752516113&context=search&sku=101645625012&cpc=RqgcsE4be68fSrJRWbTBK9s4GiuoKVYfm4FSWOYuJL2PMr0ngE5QY-Y-eoJccNXot1aQkVoH0MBPYKVWcVOWnZ7Pl_dHJnSHC3EO-4djdAmcmjUsstsS_WbDMBaTQpk0VYduZPdBqlEWXQbAtLeCOsTSs4aXpM9VOTzZg-wtFWvAwa4xgiM35ef3pqWfzhiy&do-waremd5=ELKoYmHnZ5OTCOoDTqO45g,"Чехол Tomtoc Slim Case для Nintendo Switch, цвет Розовый (A05-001P)",[],"[{'цвет товара': ' розовый'}, {'тип': ' чехол/футляр'}, {'назначение': ' для консолей'}, {'совместимая консоль': ' Nintendo Switch'}]",2 690,Аксессуары для консолей
https://market.yandex.ru/product--zariadnaia-stantsiia-dlia-2-kh-geimpadov-dualshock-4-i-2-kh-kontrollerov-ps-move-ipega-pg-p4011-ps4-fat-slim-pro/983560892?nid=34948870&show-uid=16540704706032842752516115&context=search&sku=101350645676&cpc=fwdz_mQDBNO_bKrjufZSmY9F-F9_DMSEsk84cOY0vgEiro-78yXueGp9D96NWE7fxC9ENMeofM7gqO_Y1vNBlnJImmarvYCINZ5bUGws02ZVRWxfVTV9bswcKEOkdo9XC_ioXzxE0qtKFa4ZUSm5PSSZnzjT_iTsmHQhFZzAiqQZL68Avi0mIQ%2C%2C&do-waremd5=zkNiBOH2NPJsKhGIJmzUfw,Зарядная станция для 2-х геймпадов DualShock 4 и 2-х контроллеров PS Move iPEGA (PG-P4011) (PS4 FAT/SLIM/PRO),[],"[{'тип': ' зарядное устройство'}, {'совместимая консоль': ' PlayStation 4'}]",1 469,Аксессуары для консолей
https://market.yandex.ru/product--chekhol-nintendo-switch-park-iurskogo-perioda/1489490511?nid=34948870&show-uid=16540704706032842752516116&context=search&sku=101507682441&cpc=0YMDgjPyUDJ0UU0HXc_JGRObH8iCNhl2Qh5FlGpqOHdZUwH5xDklZsqm4A-9PsnU67KOJxJsft5UJcrRoHzn0t-eUxxQKldH89rPr2eu1f7x393lx624w47Z9xG625cLCd5D9Ey0LPavzjnZEb5wlQpr29JeqmmlW39OcQvwBplfH8Gz7hfHLA%2C%2C&do-waremd5=yXbSA3X-EgD_SFEbEtn1GQ,Чехол Nintendo Switch Парк юрского периода,[],"[{'цвет товара': ' черный'}, {'тип': ' чехол/футляр'}, {'назначение': ' для консолей'}, {'совместимая консоль': ' Nintendo Switch'}, {'материал': ' текстиль'}]",2 249,Аксессуары для консолей
